"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","5","512120","18","0","2026","1","",831,6717,6849,6533,291830956,74232942,1992094,3351,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,4.9,-269,-3.9,-109,-1.6,-357,-5.2,11176219,4.0,4499956,6.5,191617,10.6,242,7.8
"US000","5","51213","17","0","2026","1","",4121,116003,110032,110682,630108393,452058287,5031317,432,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-28,-0.7,-3613,-3.0,-4891,-4.3,-1637,-1.5,-47764695,-7.0,-35537793,-7.3,-315473,-5.9,-19,-4.2
"US000","5","512131","18","0","2026","1","",3918,115254,109284,109839,626117489,449482076,4986979,432,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-32,-0.8,-3528,-3.0,-4802,-4.2,-1559,-1.4,-45351221,-6.8,-33890540,-7.0,-287333,-5.4,-18,-4.0
"US000","5","512132","18","0","2026","1","",203,749,748,843,3990904,2576211,44338,394,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,2.0,-85,-10.2,-89,-10.6,-78,-8.5,-2413474,-37.7,-1647253,-39.0,-28140,-38.8,-176,-30.9
"US000","5","51219","17","0","2026","1","",4886,17595,18299,17955,467852407,165197355,6062897,2005,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",102,2.1,-23,-0.1,-62,-0.3,376,2.1,-25995490,-5.3,77703,0.0,161056,2.7,-123,-5.8
"US000","5","512191","18","0","2026","1","",4049,13920,14103,14049,402080372,133935151,5316833,2205,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,1.7,-862,-5.8,-773,-5.2,-745,-5.0,-21589206,-5.1,-1347424,-1.0,83604,1.6,6,0.3
"US000","5","512199","18","0","2026","1","",837,3675,4196,3906,65772035,31262204,746064,1289,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,4.1,839,29.6,711,20.4,1121,40.3,-4406284,-6.3,1425127,4.8,77452,11.6,-489,-27.5
"US000","5","5122","16","0","2026","1","",5392,19617,19572,19759,696915565,194073510,5174280,2728,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",92,1.7,-465,-2.3,-649,-3.2,-628,-3.1,11648171,1.7,9682112,5.3,730444,16.4,122,4.7
"US000","5","51223","17","0","2026","1","",1208,5684,5703,5659,194003314,54179292,1346094,2626,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.6,-103,-1.8,-149,-2.5,-88,-1.5,2457310,1.3,2096250,4.0,194145,16.9,84,3.3
"US000","5","512230","18","0","2026","1","",1208,5684,5703,5659,194003314,54179292,1346094,2626,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.6,-103,-1.8,-149,-2.5,-88,-1.5,2457310,1.3,2096250,4.0,194145,16.9,84,3.3
"US000","5","51224","17","0","2026","1","",1993,4558,4541,4492,90712773,40741346,998751,1540,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",54,2.8,56,1.2,-33,-0.7,-130,-2.8,7318550,8.8,1768840,4.5,176969,21.5,135,9.6
"US000","5","512240","18","0","2026","1","",1993,4558,4541,4492,90712773,40741346,998751,1540,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",54,2.8,56,1.2,-33,-0.7,-130,-2.8,7318550,8.8,1768840,4.5,176969,21.5,135,9.6
"US000","5","51225","17","0","2026","1","",1370,6753,6814,6846,363107964,73884151,2220952,4105,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",29,2.2,-758,-10.1,-651,-8.7,-647,-8.6,4125012,1.1,5945738,8.8,354779,19.0,418,11.3
"US000","5","512250","18","0","2026","1","",1370,6753,6814,6846,363107964,73884151,2220952,4105,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",29,2.2,-758,-10.1,-651,-8.7,-647,-8.6,4125012,1.1,5945738,8.8,354779,19.0,418,11.3
"US000","5","51229","17","0","2026","1","",821,2622,2514,2762,49091514,25268721,608483,1434,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,340,14.9,184,7.9,237,9.4,-2252701,-4.4,-128716,-0.5,4551,0.8,-226,-13.6
"US000","5","512290","18","0","2026","1","",821,2622,2514,2762,49091514,25268721,608483,1434,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,340,14.9,184,7.9,237,9.4,-2252701,-4.4,-128716,-0.5,4551,0.8,-226,-13.6
"US000","5","513","15","0","2026","1","",133076,908007,907051,906080,47217605141,16337779921,334314562,4004,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6912,5.5,193,0.0,1680,0.2,2300,0.3,910907980,2.0,648868225,4.1,40760858,13.9,71,1.8
"US000","5","5131","16","0","2026","1","",27121,235698,235178,233628,7918914661,2890806110,69509647,2594,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-562,-2.0,-20175,-7.9,-19674,-7.7,-20121,-7.9,-289950390,-3.5,-88241184,-3.0,2373327,3.5,116,4.7
"US000","5","51311","17","0","2026","1","",6951,79009,78687,78078,2057928669,846416920,17314682,2014,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-134,-1.9,-6551,-7.7,-6483,-7.6,-6474,-7.7,-12159455,-0.6,-15850769,-1.8,7739,0.0,143,7.6
"US000","5","513110","18","0","2026","1","",6951,79009,78687,78078,2057928669,846416920,17314682,2014,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-134,-1.9,-6551,-7.7,-6483,-7.6,-6474,-7.7,-12159455,-0.6,-15850769,-1.8,7739,0.0,143,7.6
"US000","5","51312","17","0","2026","1","",7694,57301,57451,57032,2166329389,720383493,18153349,2910,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-101,-1.3,-5094,-8.2,-4629,-7.5,-4804,-7.8,-86363126,-3.8,463916,0.1,1263471,7.5,120,4.3
"US000","5","513120","18","0","2026","1","",7694,57301,57451,57032,2166329389,720383493,18153349,2910,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-101,-1.3,-5094,-8.2,-4629,-7.5,-4804,-7.8,-86363126,-3.8,463916,0.1,1263471,7.5,120,4.3
"US000","5","51313","17","0","2026","1","",5593,51719,51714,51649,1622124336,659901918,15008162,2414,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",146,2.7,-2018,-3.8,-2014,-3.7,-2142,-4.0,-23673516,-1.4,-29057673,-4.2,1764785,13.3,59,2.5
"US000","5","513130","18","0","2026","1","",5593,51719,51714,51649,1622124336,659901918,15008162,2414,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",146,2.7,-2018,-3.8,-2014,-3.7,-2142,-4.0,-23673516,-1.4,-29057673,-4.2,1764785,13.3,59,2.5
"US000","5","51314","17","0","2026","1","",1240,12979,12851,12767,476832486,212148039,5742785,2851,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-88,-6.6,-1542,-10.6,-1496,-10.4,-1405,-9.9,-76448355,-13.8,-19326537,-8.3,-266296,-4.4,-116,-3.9
"US000","5","513140","18","0","2026","1","",1240,12979,12851,12767,476832486,212148039,5742785,2851,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-88,-6.6,-1542,-10.6,-1496,-10.4,-1405,-9.9,-76448355,-13.8,-19326537,-8.3,-266296,-4.4,-116,-3.9
"US000","5","51319","17","0","2026","1","",5643,34690,34475,34102,1595699781,451955740,13290669,3566,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-385,-6.4,-4970,-12.5,-5052,-12.8,-5296,-13.4,-91305938,-5.4,-24470121,-5.1,-396372,-2.9,283,8.6
"US000","5","513191","18","0","2026","1","",115,2316,2311,2282,32149624,18228489,214920,1074,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,3.6,-128,-5.2,-69,-2.9,-156,-6.4,-18558001,-36.6,-1641621,-8.3,10098,4.9,-537,-33.3
"US000","5","513199","18","0","2026","1","",5528,32374,32164,31820,1563550157,433727251,13075749,3745,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-389,-6.6,-4842,-13.0,-4983,-13.4,-5140,-13.9,-72747937,-4.4,-22828500,-5.0,-406470,-3.0,353,10.4
"US000","5","5132","16","0","2026","1","",105955,672309,671873,672452,39298690480,13446973811,264804915,4497,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7474,7.6,20368,3.1,21354,3.3,22421,3.4,1200858370,3.2,737109409,5.8,38387531,17.0,-6,-0.1
"US000","5","51321","17","0","2026","1","",105955,672309,671873,672452,39298690480,13446973811,264804915,4497,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7474,7.6,20368,3.1,21354,3.3,22421,3.4,1200858370,3.2,737109409,5.8,38387531,17.0,-6,-0.1
"US000","5","513210","18","0","2026","1","",105955,672309,671873,672452,39298690480,13446973811,264804915,4497,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7474,7.6,20368,3.1,21354,3.3,22421,3.4,1200858370,3.2,737109409,5.8,38387531,17.0,-6,-0.1
"US000","5","516","15","0","2026","1","",21228,339110,338697,338756,28242018824,4958812111,109010419,6411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",544,2.6,-1159,-0.3,-1676,-0.5,-908,-0.3,446994116,1.6,384571616,8.4,12315827,12.7,124,2.0
"US000","5","5161","16","0","2026","1","",5986,109826,109655,109605,2892411053,1073276278,19788672,2028,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",42,0.7,-4913,-4.3,-4618,-4.0,-4311,-3.8,-15385526,-0.5,-22971549,-2.1,955696,5.1,71,3.6
"US000","5","51611","17","0","2026","1","",4175,47092,46911,46623,938681600,428450073,7668265,1540,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-30,-0.7,-3296,-6.5,-3266,-6.5,-3013,-6.1,-59023171,-5.9,-15285220,-3.4,343791,4.7,7,0.5
"US000","5","516110","18","0","2026","1","",4175,47092,46911,46623,938681600,428450073,7668265,1540,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-30,-0.7,-3296,-6.5,-3266,-6.5,-3013,-6.1,-59023171,-5.9,-15285220,-3.4,343791,4.7,7,0.5
"US000","5","51612","17","0","2026","1","",1811,62734,62744,62982,1953729453,644826205,12120407,2392,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",72,4.1,-1617,-2.5,-1352,-2.1,-1298,-2.0,43637645,2.3,-7686329,-1.2,611905,5.3,105,4.6
"US000","5","516120","18","0","2026","1","",1811,62734,62744,62982,1953729453,644826205,12120407,2392,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",72,4.1,-1617,-2.5,-1352,-2.1,-1298,-2.0,43637645,2.3,-7686329,-1.2,611905,5.3,105,4.6
"US000","5","5162","16","0","2026","1","",15242,229284,229042,229151,25349607771,3885535833,89221747,8509,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",502,3.4,3754,1.7,2942,1.3,3403,1.5,462379642,1.9,407543165,11.7,11360131,14.6,30,0.4
"US000","5","51621","17","0","2026","1","",15242,229284,229042,229151,25349607771,3885535833,89221747,8509,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",502,3.4,3754,1.7,2942,1.3,3403,1.5,462379642,1.9,407543165,11.7,11360131,14.6,30,0.4
"US000","5","516210","18","0","2026","1","",15242,229284,229042,229151,25349607771,3885535833,89221747,8509,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",502,3.4,3754,1.7,2942,1.3,3403,1.5,462379642,1.9,407543165,11.7,11360131,14.6,30,0.4
"US000","5","517","15","0","2026","1","",34818,581412,578885,575673,22402354330,8071114005,156405897,2978,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-32,-0.1,-20131,-3.3,-19351,-3.2,-21857,-3.7,-49405013,-0.2,44236560,0.6,9979126,6.8,95,3.3
"US000","5","5171","16","0","2026","1","",28432,527132,525279,522107,19866327322,7383712316,142392349,2912,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-163,-0.6,-20143,-3.7,-19228,-3.5,-21792,-4.0,-28667891,-0.1,29147500,0.4,9508901,7.2,105,3.7
"US000","5","51711","17","0","2026","1","",23933,492120,490462,487577,18804010684,6943582716,133209007,2952,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-261,-1.1,-19340,-3.8,-18314,-3.6,-20836,-4.1,-14118333,-0.1,39939504,0.6,9269693,7.5,111,3.9
"US000","5","517111","18","0","2026","1","",17471,418192,416632,414289,15855094333,5663639612,107903299,2929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-325,-1.8,-16278,-3.7,-15144,-3.5,-17525,-4.1,151413602,1.0,983703,0.0,7679079,7.7,137,4.9
"US000","5","517112","18","0","2026","1","",6462,73928,73830,73288,2948916351,1279943104,25305708,3079,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",64,1.0,-3062,-4.0,-3170,-4.1,-3311,-4.3,-165531935,-5.3,38955801,3.1,1590614,6.7,-38,-1.2
"US000","5","51712","17","0","2026","1","",4499,35012,34817,34530,1062316638,440129600,9183342,2349,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",98,2.2,-803,-2.2,-914,-2.6,-956,-2.7,-14549558,-1.4,-10792004,-2.4,239208,2.7,27,1.2
"US000","5","517121","18","0","2026","1","",4499,35012,34817,34530,1062316638,440129600,9183342,2349,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",98,2.2,-803,-2.2,-914,-2.6,-956,-2.7,-14549558,-1.4,-10792004,-2.4,239208,2.7,27,1.2
"US000","5","5174","16","0","2026","1","",1073,9213,9150,9131,392409671,110659397,2972120,3294,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,3.8,-126,-1.3,-170,-1.8,-177,-1.9,29239837,8.1,2012038,1.9,72780,2.5,297,9.9
"US000","5","51741","17","0","2026","1","",1073,9213,9150,9131,392409671,110659397,2972120,3294,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,3.8,-126,-1.3,-170,-1.8,-177,-1.9,29239837,8.1,2012038,1.9,72780,2.5,297,9.9
"US000","5","517410","18","0","2026","1","",1073,9213,9150,9131,392409671,110659397,2972120,3294,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,3.8,-126,-1.3,-170,-1.8,-177,-1.9,29239837,8.1,2012038,1.9,72780,2.5,297,9.9
"US000","5","5178","16","0","2026","1","",5313,45067,44456,44435,2143617337,576742292,11041428,3693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",92,1.8,138,0.3,47,0.1,112,0.3,-49976959,-2.3,13077022,2.3,397445,3.7,-94,-2.5
"US000","5","51781","17","0","2026","1","",5313,45067,44456,44435,2143617337,576742292,11041428,3693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",92,1.8,138,0.3,47,0.1,112,0.3,-49976959,-2.3,13077022,2.3,397445,3.7,-94,-2.5
"US000","5","517810","18","0","2026","1","",5313,45067,44456,44435,2143617337,576742292,11041428,3693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",92,1.8,138,0.3,47,0.1,112,0.3,-49976959,-2.3,13077022,2.3,397445,3.7,-94,-2.5
"US000","5","518","15","0","2026","1","",55979,488739,489673,488955,27547562948,7179488790,160734212,4332,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1020,1.9,4903,1.0,6146,1.3,6117,1.3,1026262534,3.9,261841865,3.8,14566976,10.0,112,2.7
"US000","5","5182","16","0","2026","1","",55979,488739,489673,488955,27547562948,7179488790,160734212,4332,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1020,1.9,4903,1.0,6146,1.3,6117,1.3,1026262534,3.9,261841865,3.8,14566976,10.0,112,2.7
"US000","5","51821","17","0","2026","1","",55979,488739,489673,488955,27547562948,7179488790,160734212,4332,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1020,1.9,4903,1.0,6146,1.3,6117,1.3,1026262534,3.9,261841865,3.8,14566976,10.0,112,2.7
"US000","5","518210","18","0","2026","1","",55979,488739,489673,488955,27547562948,7179488790,160734212,4332,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1020,1.9,4903,1.0,6146,1.3,6117,1.3,1026262534,3.9,261841865,3.8,14566976,10.0,112,2.7
"US000","5","519","15","0","2026","1","",16309,169603,169848,169945,20066561253,2595324460,54568509,9091,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-281,-1.7,-9169,-5.1,-9182,-5.1,-8460,-4.7,3005648042,17.6,78260271,3.1,3465505,6.8,1748,23.8
"US000","5","5192","16","0","2026","1","",16309,169603,169848,169945,20066561253,2595324460,54568509,9091,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-281,-1.7,-9169,-5.1,-9182,-5.1,-8460,-4.7,3005648042,17.6,78260271,3.1,3465505,6.8,1748,23.8
"US000","5","51921","17","0","2026","1","",2485,27623,27685,27645,363874667,114838533,2211250,1012,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",93,3.9,107,0.4,3,0.0,-90,-0.3,7260613,2.0,4324192,3.9,61189,2.8,20,2.0
"US000","5","519210","18","0","2026","1","",2485,27623,27685,27645,363874667,114838533,2211250,1012,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",93,3.9,107,0.4,3,0.0,-90,-0.3,7260613,2.0,4324192,3.9,61189,2.8,20,2.0
"US000","5","51929","17","0","2026","1","",13824,141980,142163,142300,19702686586,2480485927,52357259,10662,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-374,-2.6,-9276,-6.1,-9185,-6.1,-8370,-5.6,2998387429,17.9,73936079,3.1,3404316,7.0,2158,25.4
"US000","5","519290","18","0","2026","1","",13824,141980,142163,142300,19702686586,2480485927,52357259,10662,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-374,-2.6,-9276,-6.1,-9185,-6.1,-8370,-5.6,2998387429,17.9,73936079,3.1,3404316,7.0,2158,25.4
"US000","5","52","14","0","2026","1","",592531,6327667,6326726,6306484,361886883548,84109454911,1377828696,4404,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13089,2.3,34276,0.5,28507,0.5,14207,0.2,30811357489,9.3,5275882644,6.7,112688395,8.9,358,8.8
"US000","5","521","15","0","2026","1","",575,19840,19833,19737,768126705,251323742,2983988,2984,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,5.1,-704,-3.4,-764,-3.7,-940,-4.5,3859990,0.5,1677106,0.7,94590,3.3,131,4.6
"US000","5","5211","16","0","2026","1","",575,19840,19833,19737,768126705,251323742,2983988,2984,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,5.1,-704,-3.4,-764,-3.7,-940,-4.5,3859990,0.5,1677106,0.7,94590,3.3,131,4.6
"US000","5","52111","17","0","2026","1","",575,19840,19833,19737,768126705,251323742,2983988,2984,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,5.1,-704,-3.4,-764,-3.7,-940,-4.5,3859990,0.5,1677106,0.7,94590,3.3,131,4.6
"US000","5","521110","18","0","2026","1","",575,19840,19833,19737,768126705,251323742,2983988,2984,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,5.1,-704,-3.4,-764,-3.7,-940,-4.5,3859990,0.5,1677106,0.7,94590,3.3,131,4.6
"US000","5","522","15","0","2026","1","",192145,2564622,2563387,2557920,113182478709,32364511243,532769394,3398,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1561,0.8,6914,0.3,5352,0.2,-757,0.0,9154072506,8.8,2401115747,8.0,42987469,8.8,270,8.6
"US000","5","5221","16","0","2026","1","",107183,1781226,1779909,1778544,78007780924,22735850081,326426193,3371,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",870,0.8,4603,0.3,5133,0.3,1149,0.1,6608412713,9.3,1959369237,9.4,35276700,12.1,279,9.0
"US000","5","52211","17","0","2026","1","",79529,1370666,1369323,1368234,67539607301,17836693210,258380491,3794,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",722,0.9,-1299,-0.1,-535,0.0,-4226,-0.3,5706157042,9.2,1728665515,10.7,28117402,12.2,326,9.4
"US000","5","522110","18","0","2026","1","",79529,1370666,1369323,1368234,67539607301,17836693210,258380491,3794,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",722,0.9,-1299,-0.1,-535,0.0,-4226,-0.3,5706157042,9.2,1728665515,10.7,28117402,12.2,326,9.4
"US000","5","52213","17","0","2026","1","",20568,318719,319073,319079,7348861241,3683555975,46162828,1772,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",248,1.2,7204,2.3,7136,2.3,7130,2.3,656271024,9.8,203936706,5.9,4445093,10.7,121,7.3
"US000","5","522130","18","0","2026","1","",20568,318719,319073,319079,7348861241,3683555975,46162828,1772,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",248,1.2,7204,2.3,7136,2.3,7130,2.3,656271024,9.8,203936706,5.9,4445093,10.7,121,7.3
"US000","5","52218","17","0","2026","1","",7086,91841,91513,91231,3119312382,1215600896,21882874,2622,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-100,-1.4,-1302,-1.4,-1468,-1.6,-1755,-1.9,245984647,8.6,26767016,2.3,2714205,14.2,246,10.4
"US000","5","522180","18","0","2026","1","",7086,91841,91513,91231,3119312382,1215600896,21882874,2622,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-100,-1.4,-1302,-1.4,-1468,-1.6,-1755,-1.9,245984647,8.6,26767016,2.3,2714205,14.2,246,10.4
"US000","5","5222","16","0","2026","1","",50459,502305,503226,500901,21834786819,6152362293,125026203,3345,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-86,-0.2,197,0.0,-395,-0.1,-1708,-0.3,1773961803,8.8,230088538,3.9,1539347,1.2,276,9.0
"US000","5","52221","17","0","2026","1","",1005,64797,65493,65159,3793723233,802092920,12616382,4479,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,1.9,1180,1.9,1255,2.0,1032,1.6,475062813,14.3,31254888,4.1,3109839,32.7,490,12.3
"US000","5","522210","18","0","2026","1","",1005,64797,65493,65159,3793723233,802092920,12616382,4479,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,1.9,1180,1.9,1255,2.0,1032,1.6,475062813,14.3,31254888,4.1,3109839,32.7,490,12.3
"US000","5","52222","17","0","2026","1","",6281,81050,81271,80780,3695445592,972624168,19407357,3508,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-0.2,-1900,-2.3,-1815,-2.2,-2318,-2.8,311044427,9.2,-20713632,-2.1,-595590,-3.0,373,11.9
"US000","5","522220","18","0","2026","1","",6281,81050,81271,80780,3695445592,972624168,19407357,3508,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-0.2,-1900,-2.3,-1815,-2.2,-2318,-2.8,311044427,9.2,-20713632,-2.1,-595590,-3.0,373,11.9
"US000","5","52229","17","0","2026","1","",43173,356458,356462,354962,14345617994,4377645205,93002464,3100,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-95,-0.2,917,0.3,165,0.0,-422,-0.1,987854563,7.4,219547282,5.3,-974902,-1.0,212,7.3
"US000","5","522291","18","0","2026","1","",15528,90476,90623,90291,3302900614,1061117128,20935820,2809,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",163,1.1,2123,2.4,1960,2.2,1808,2.0,44582378,1.4,58109306,5.8,2161154,11.5,-23,-0.8
"US000","5","522292","18","0","2026","1","",17596,181475,181113,180257,7117063818,2278370506,58176494,3026,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-197,-1.1,527,0.3,-39,0.0,-497,-0.3,726227722,11.4,125873770,5.8,-2774213,-4.6,309,11.4
"US000","5","522299","18","0","2026","1","",10049,84507,84726,84414,3925653562,1038157571,13890150,3572,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-61,-0.6,-1733,-2.0,-1756,-2.0,-1733,-2.0,217044463,5.9,35564206,3.5,-361843,-2.5,266,8.0
"US000","5","5223","16","0","2026","1","",34503,281091,280252,278475,13339910966,3476298869,81316998,3666,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",777,2.3,2114,0.8,614,0.2,-198,-0.1,771697990,6.1,211657972,6.5,6171422,8.2,202,5.8
"US000","5","52231","17","0","2026","1","",17478,85570,86298,86039,3056374210,1073997759,30665839,2735,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",608,3.6,4451,5.5,5230,6.5,4727,5.8,484684206,18.8,106193983,11.0,1466636,5.0,298,12.2
"US000","5","522310","18","0","2026","1","",17478,85570,86298,86039,3056374210,1073997759,30665839,2735,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",608,3.6,4451,5.5,5230,6.5,4727,5.8,484684206,18.8,106193983,11.0,1466636,5.0,298,12.2
"US000","5","52232","17","0","2026","1","",9711,126554,124859,123989,6951134531,1645687142,34542879,4273,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",177,1.9,-1159,-0.9,-3447,-2.7,-3394,-2.7,93862008,1.4,64190078,4.1,3619793,11.7,146,3.5
"US000","5","522320","18","0","2026","1","",9711,126554,124859,123989,6951134531,1645687142,34542879,4273,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",177,1.9,-1159,-0.9,-3447,-2.7,-3394,-2.7,93862008,1.4,64190078,4.1,3619793,11.7,146,3.5
"US000","5","52239","17","0","2026","1","",7314,68967,69095,68447,3332402225,756613968,16108280,3724,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-0.1,-1178,-1.7,-1169,-1.7,-1531,-2.2,193151776,6.2,41273911,5.8,1084993,7.2,281,8.2
