"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"US000","5","524114","18","0","2025","A","",8412,433559,46028010091,7519123007,109080285,2042,106163,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-173,-2.0,-18762,-4.1,-1957804593,-4.1,21079539,0.3,5807395,5.6,2,0.1,75,0.1
"US000","5","52412","17","0","2025","A","",20386,525850,65246518475,8953285684,135207758,2386,124078,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-0.1,5363,1.0,3767964390,6.1,240854936,2.8,10649583,8.5,115,5.1,5961,5.0
"US000","5","524126","18","0","2025","A","",12676,452362,56647663339,7558044049,101817129,2408,125227,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",172,1.4,5993,1.3,3311736992,6.2,228596324,3.1,7015263,7.4,110,4.8,5739,4.8
"US000","5","524127","18","0","2025","A","",5543,54142,6587621514,1027373133,26066884,2340,121673,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-195,-3.4,-349,-0.6,368116973,5.9,10832505,1.1,3090705,13.5,145,6.6,7535,6.6
"US000","5","524128","18","0","2025","A","",2168,19346,2011233622,367868502,7323745,1999,103961,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.2,-281,-1.4,88110425,4.6,1426107,0.4,543615,8.0,115,6.1,5979,6.1
"US000","5","52413","17","0","2025","A","",1208,30640,5680376151,700073395,9523094,3565,185390,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,1.3,-256,-0.8,379470924,7.2,108220683,18.3,1337485,16.3,266,8.1,13817,8.1
"US000","5","524130","18","0","2025","A","",1208,30640,5680376151,700073395,9523094,3565,185390,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,1.3,-256,-0.8,379470924,7.2,108220683,18.3,1337485,16.3,266,8.1,13817,8.1
"US000","5","5242","16","0","2025","A","",192244,1398282,150484007439,24465137779,345081805,2070,107621,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2203,1.2,19708,1.4,8129611440,5.7,524980445,2.2,7411977,2.2,84,4.2,4359,4.2
"US000","5","52421","17","0","2025","A","",161995,1007253,109949758008,17550010552,236446022,2099,109158,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1448,0.9,11999,1.2,6070520806,5.8,371600851,2.2,5402083,2.3,92,4.6,4783,4.6
"US000","5","524210","18","0","2025","A","",161995,1007253,109949758008,17550010552,236446022,2099,109158,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1448,0.9,11999,1.2,6070520806,5.8,371600851,2.2,5402083,2.3,92,4.6,4783,4.6
"US000","5","52429","17","0","2025","A","",30249,391029,40534249431,6915127227,108635783,1993,103660,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",755,2.6,7709,2.0,2059090634,5.4,153379594,2.3,2009894,1.9,63,3.3,3287,3.3
"US000","5","524291","18","0","2025","A","",8598,62548,6294144849,1127281663,18783096,1935,100629,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",73,0.9,677,1.1,135868942,2.2,-20973337,-1.8,-1708946,-8.3,21,1.1,1095,1.1
"US000","5","524292","18","0","2025","A","",9910,226176,22058355768,3985131196,60827980,1876,97527,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",225,2.3,5514,2.5,1166511950,5.6,135404705,3.5,2501558,4.3,55,3.0,2849,3.0
"US000","5","524298","18","0","2025","A","",11741,102304,12181748814,1802714368,29024707,2290,119074,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",457,4.0,1516,1.5,756709742,6.6,38948226,2.2,1217282,4.4,110,5.0,5716,5.0
"US000","5","525","15","0","2025","A","",10440,33596,6984802986,980645455,22188884,3998,207905,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",324,3.2,2071,6.6,954675378,15.8,64252723,7.0,1698251,8.3,319,8.7,16622,8.7
"US000","5","5251","16","0","2025","A","",2165,13307,1528534003,272685219,5290744,2209,114865,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",117,5.7,738,5.9,157488260,11.5,27337912,11.1,291385,5.8,111,5.3,5786,5.3
"US000","5","52511","17","0","2025","A","",993,5594,732911858,84190764,2102177,2519,131006,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",74,8.1,597,11.9,152889536,26.4,8922450,11.9,335963,19.0,287,12.9,14930,12.9
"US000","5","525110","18","0","2025","A","",993,5594,732911858,84190764,2102177,2519,131006,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",74,8.1,597,11.9,152889536,26.4,8922450,11.9,335963,19.0,287,12.9,14930,12.9
"US000","5","52512","17","0","2025","A","",762,5356,505082880,131552919,2660189,1814,94310,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,3.1,182,3.5,31984719,6.8,18041716,15.9,58827,2.3,56,3.2,2871,3.1
"US000","5","525120","18","0","2025","A","",762,5356,505082880,131552919,2660189,1814,94310,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,3.1,182,3.5,31984719,6.8,18041716,15.9,58827,2.3,56,3.2,2871,3.1
"US000","5","52519","17","0","2025","A","",410,2357,290539265,56941536,528378,2370,123258,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,5.1,-41,-1.7,-27385995,-8.6,373746,0.7,-103405,-16.4,-179,-7.0,-9294,-7.0
"US000","5","525190","18","0","2025","A","",410,2357,290539265,56941536,528378,2370,123258,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,5.1,-41,-1.7,-27385995,-8.6,373746,0.7,-103405,-16.4,-179,-7.0,-9294,-7.0
"US000","5","5259","16","0","2025","A","",8275,20289,5456268983,707960236,16898140,5172,268930,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",207,2.6,1334,7.0,797187118,17.1,36914811,5.5,1406866,9.1,445,9.4,23137,9.4
"US000","5","52591","17","0","2025","A","",1529,4337,1429285656,165330717,4635921,6338,329556,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",127,9.1,449,11.5,252366753,21.4,34874057,26.7,1224039,35.9,516,8.9,26812,8.9
"US000","5","525910","18","0","2025","A","",1529,4337,1429285656,165330717,4635921,6338,329556,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",127,9.1,449,11.5,252366753,21.4,34874057,26.7,1224039,35.9,516,8.9,26812,8.9
"US000","5","52592","17","0","2025","A","",3270,3856,806630271,310037233,7167671,4022,209166,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,1.1,350,10.0,14688352,1.9,-11940068,-3.7,-91439,-1.3,-322,-7.4,-16700,-7.4
"US000","5","525920","18","0","2025","A","",3270,3856,806630271,310037233,7167671,4022,209166,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,1.1,350,10.0,14688352,1.9,-11940068,-3.7,-91439,-1.3,-322,-7.4,-16700,-7.4
"US000","5","52599","17","0","2025","A","",3476,12095,3220353056,232592286,5094548,5120,266246,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",46,1.3,533,4.6,530132013,19.7,13980822,6.4,274266,5.7,645,14.4,33560,14.4
"US000","5","525990","18","0","2025","A","",3476,12095,3220353056,232592286,5094548,5120,266246,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",46,1.3,533,4.6,530132013,19.7,13980822,6.4,274266,5.7,645,14.4,33560,14.4
"US000","5","53","14","0","2025","A","",492928,2411118,193529178704,41617128975,726517332,1544,80265,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",653,0.1,5073,0.2,8179802425,4.4,915066864,2.2,26406840,3.8,63,4.3,3230,4.2
"US000","5","531","15","0","2025","A","",430666,1818150,148403452072,31418552644,552989961,1570,81623,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",961,0.2,7064,0.4,6837552036,4.8,768140608,2.5,21431370,4.0,67,4.5,3457,4.4
"US000","5","5311","16","0","2025","A","",122473,633189,48709760518,10316296754,184597609,1479,76928,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-276,-0.2,-834,-0.1,2018847913,4.3,194950287,1.9,5534618,3.1,63,4.4,3286,4.5
"US000","5","53111","17","0","2025","A","",66132,372237,25157976343,6185592205,109684624,1300,67586,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-120,-0.2,544,0.1,1362974471,5.7,161157605,2.7,3175108,3.0,69,5.6,3568,5.6
"US000","5","531110","18","0","2025","A","",66132,372237,25157976343,6185592205,109684624,1300,67586,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-120,-0.2,544,0.1,1362974471,5.7,161157605,2.7,3175108,3.0,69,5.6,3568,5.6
"US000","5","53112","17","0","2025","A","",27035,158113,17099794850,2487691533,46024037,2080,108149,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-187,-0.7,-1222,-0.8,346695740,2.1,-4730416,-0.2,1017842,2.3,58,2.9,3005,2.9
"US000","5","531120","18","0","2025","A","",27035,158113,17099794850,2487691533,46024037,2080,108149,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-187,-0.7,-1222,-0.8,346695740,2.1,-4730416,-0.2,1017842,2.3,58,2.9,3005,2.9
"US000","5","53113","17","0","2025","A","",18732,60879,3391538301,970603993,16707159,1071,55710,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-0.1,457,0.8,119345930,3.6,32443101,3.5,990371,6.3,30,2.9,1554,2.9
"US000","5","531130","18","0","2025","A","",18732,60879,3391538301,970603993,16707159,1071,55710,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-0.1,457,0.8,119345930,3.6,32443101,3.5,990371,6.3,30,2.9,1554,2.9
"US000","5","53119","17","0","2025","A","",10574,41960,3060451024,672409023,12181789,1403,72936,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",46,0.4,-613,-1.4,189831772,6.6,6079997,0.9,351297,3.0,106,8.2,5508,8.2
"US000","5","531190","18","0","2025","A","",10574,41960,3060451024,672409023,12181789,1403,72936,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",46,0.4,-613,-1.4,189831772,6.6,6079997,0.9,351297,3.0,106,8.2,5508,8.2
"US000","5","5312","16","0","2025","A","",158689,338220,31090683458,6075064484,103450962,1768,91924,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2581,-1.6,-9471,-2.7,254323545,0.8,-11013877,-0.2,3051491,3.0,62,3.6,3235,3.6
"US000","5","53121","17","0","2025","A","",158689,338220,31090683458,6075064484,103450962,1768,91924,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2581,-1.6,-9471,-2.7,254323545,0.8,-11013877,-0.2,3051491,3.0,62,3.6,3235,3.6
"US000","5","531210","18","0","2025","A","",158689,338220,31090683458,6075064484,103450962,1768,91924,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2581,-1.6,-9471,-2.7,254323545,0.8,-11013877,-0.2,3051491,3.0,62,3.6,3235,3.6
"US000","5","5313","16","0","2025","A","",149504,846741,68603008096,15027191406,264941390,1558,81020,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3817,2.6,17368,2.1,4564380578,7.1,584204198,4.0,12845261,5.1,73,4.9,3807,4.9
"US000","5","53131","17","0","2025","A","",103333,721516,54469295428,12848416758,222540402,1452,75493,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2738,2.7,11751,1.7,3146476846,6.1,457853832,3.7,9217506,4.3,61,4.4,3183,4.4
"US000","5","531311","18","0","2025","A","",79466,548505,36632939341,9752966041,170603773,1284,66787,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2228,2.9,10570,2.0,2267564877,6.6,370877128,4.0,6575926,4.0,55,4.5,2903,4.5
"US000","5","531312","18","0","2025","A","",23867,173011,17836356087,3095450717,51936629,1983,103094,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",511,2.2,1181,0.7,878911969,5.2,86976704,2.9,2641580,5.4,85,4.5,4407,4.5
"US000","5","53132","17","0","2025","A","",12426,27435,2227118166,471207559,7589950,1561,81177,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-674,-5.1,-711,-2.5,110117987,5.2,-6979779,-1.5,328114,4.5,115,8.0,5963,7.9
"US000","5","531320","18","0","2025","A","",12426,27435,2227118166,471207559,7589950,1561,81177,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-674,-5.1,-711,-2.5,110117987,5.2,-6979779,-1.5,328114,4.5,115,8.0,5963,7.9
"US000","5","53139","17","0","2025","A","",33745,97790,11906594502,1707567089,34811038,2341,121757,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1753,5.5,6329,6.9,1307785745,12.3,133330145,8.5,3299641,10.5,112,5.0,5873,5.1
"US000","5","531390","18","0","2025","A","",33745,97790,11906594502,1707567089,34811038,2341,121757,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1753,5.5,6329,6.9,1307785745,12.3,133330145,8.5,3299641,10.5,112,5.0,5873,5.1
"US000","5","532","15","0","2025","A","",58429,571080,41377162653,9778871611,165477339,1393,72454,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-376,-0.6,-1654,-0.3,849411184,2.1,145214733,1.5,4465826,2.8,32,2.4,1692,2.4
"US000","5","5321","16","0","2025","A","",18522,212590,13165075365,3505471052,48339356,1191,61927,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",145,0.8,-1684,-0.8,90239935,0.7,35059997,1.0,927735,2.0,18,1.5,908,1.5
"US000","5","53211","17","0","2025","A","",10802,118950,6975138918,1975720295,26415327,1128,58639,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,0.1,-1194,-1.0,43318606,0.6,28547116,1.5,228514,0.9,18,1.6,943,1.6
"US000","5","532111","18","0","2025","A","",9933,106822,5684746773,1753592375,23466134,1023,53217,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.1,-1512,-1.4,-25770893,-0.5,19638004,1.1,202881,0.9,9,0.9,505,1.0
"US000","5","532112","18","0","2025","A","",868,12129,1290392145,222127920,2949193,2046,106392,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.8,319,2.7,69089499,5.7,8909112,4.2,25633,0.9,57,2.9,2983,2.9
"US000","5","53212","17","0","2025","A","",7721,93639,6189936447,1529750757,21924029,1271,66104,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",131,1.7,-491,-0.5,46921329,0.8,6512881,0.4,699221,3.3,16,1.3,843,1.3
"US000","5","532120","18","0","2025","A","",7721,93639,6189936447,1529750757,21924029,1271,66104,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",131,1.7,-491,-0.5,46921329,0.8,6512881,0.4,699221,3.3,16,1.3,843,1.3
"US000","5","5322","16","0","2025","A","",17136,127190,7076698082,2123496283,41031189,1070,55639,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-768,-4.3,-3760,-2.9,-163402700,-2.3,-46305299,-2.1,-1042251,-2.5,7,0.7,350,0.6
"US000","5","53221","17","0","2025","A","",1370,8318,512702516,120253798,2040090,1185,61637,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-91,-6.2,-838,-9.2,-60341829,-10.5,-15970871,-11.7,-396924,-16.3,-19,-1.6,-951,-1.5
"US000","5","532210","18","0","2025","A","",1370,8318,512702516,120253798,2040090,1185,61637,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-91,-6.2,-838,-9.2,-60341829,-10.5,-15970871,-11.7,-396924,-16.3,-19,-1.6,-951,-1.5
"US000","5","53228","17","0","2025","A","",15765,118872,6563995566,2003242485,38991099,1062,55219,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-678,-4.1,-2922,-2.4,-103060871,-1.5,-30334428,-1.5,-645327,-1.6,9,0.9,478,0.9
"US000","5","532281","18","0","2025","A","",706,4849,221207903,75156220,1844576,877,45618,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-2.8,-355,-6.8,-30969445,-12.3,-4067254,-5.1,-486290,-20.9,-55,-5.9,-2845,-5.9
"US000","5","532282","18","0","2025","A","",416,1881,255526985,30530517,567198,2613,135870,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-64,-13.3,-814,-30.2,-213945984,-45.6,-37168190,-54.9,-286233,-33.5,-737,-22.0,-38321,-22.0
"US000","5","532283","18","0","2025","A","",2680,32205,1983667797,563742325,7681898,1185,61595,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-45,-1.7,-638,-1.9,48676439,2.5,2733056,0.5,143886,1.9,52,4.6,2679,4.5
"US000","5","532284","18","0","2025","A","",3282,18907,785358408,308468013,6798576,799,41538,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-60,-1.8,-527,-2.7,4903610,0.6,-3462950,-1.1,17602,0.3,27,3.5,1379,3.4
"US000","5","532289","18","0","2025","A","",8682,61030,3318234473,1025345410,22098851,1046,54370,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-488,-5.3,-588,-1.0,88274509,2.7,11630910,1.1,-34292,-0.2,38,3.8,1951,3.7
"US000","5","5323","16","0","2025","A","",3373,29623,2054203033,515781453,8838789,1334,69344,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-138,-3.9,-733,-2.4,23160324,1.1,-6938276,-1.3,-232538,-2.6,47,3.7,2437,3.6
"US000","5","53231","17","0","2025","A","",3373,29623,2054203033,515781453,8838789,1334,69344,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-138,-3.9,-733,-2.4,23160324,1.1,-6938276,-1.3,-232538,-2.6,47,3.7,2437,3.6
"US000","5","532310","18","0","2025","A","",3373,29623,2054203033,515781453,8838789,1334,69344,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-138,-3.9,-733,-2.4,23160324,1.1,-6938276,-1.3,-232538,-2.6,47,3.7,2437,3.6
"US000","5","5324","16","0","2025","A","",19398,201677,19081186173,3634122823,67268005,1819,94613,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",384,2.0,4523,2.3,899413625,4.9,163398311,4.7,4812880,7.7,46,2.6,2392,2.6
"US000","5","53241","17","0","2025","A","",8609,105614,10680234816,1912878227,30107097,1945,101125,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",210,2.5,2254,2.2,436830696,4.3,92424759,5.1,1963509,7.0,39,2.0,2021,2.0
"US000","5","532411","18","0","2025","A","",839,4970,794295200,82311388,1397413,3073,159810,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-192,-3.7,52725013,7.1,532049,0.7,-83325,-5.6,310,11.2,16151,11.2
"US000","5","532412","18","0","2025","A","",7770,100644,9885939616,1830566839,28709684,1889,98227,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",210,2.8,2446,2.5,384105683,4.0,91892710,5.3,2046834,7.7,28,1.5,1465,1.5
"US000","5","53242","17","0","2025","A","",1154,10193,1073760786,170145163,3100340,2026,105345,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-18,-1.5,-618,-5.7,-7157600,-0.7,-6582578,-3.7,-169296,-5.2,103,5.4,5361,5.4
"US000","5","532420","18","0","2025","A","",1154,10193,1073760786,170145163,3100340,2026,105345,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-18,-1.5,-618,-5.7,-7157600,-0.7,-6582578,-3.7,-169296,-5.2,103,5.4,5361,5.4
"US000","5","53249","17","0","2025","A","",9636,85870,7327190571,1551099433,34060568,1641,85329,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",193,2.0,2887,3.5,469740529,6.9,77556130,5.3,3018667,9.7,52,3.3,2692,3.3
"US000","5","532490","18","0","2025","A","",9636,85870,7327190571,1551099433,34060568,1641,85329,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",193,2.0,2887,3.5,469740529,6.9,77556130,5.3,3018667,9.7,52,3.3,2692,3.3
"US000","5","533","15","0","2025","A","",3833,21888,3748563979,419704720,8050032,3294,171263,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,1.8,-337,-1.5,492839205,15.1,1711523,0.4,509644,6.8,477,16.9,24771,16.9
"US000","5","5331","16","0","2025","A","",3833,21888,3748563979,419704720,8050032,3294,171263,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,1.8,-337,-1.5,492839205,15.1,1711523,0.4,509644,6.8,477,16.9,24771,16.9
"US000","5","53311","17","0","2025","A","",3833,21888,3748563979,419704720,8050032,3294,171263,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,1.8,-337,-1.5,492839205,15.1,1711523,0.4,509644,6.8,477,16.9,24771,16.9
"US000","5","533110","18","0","2025","A","",3833,21888,3748563979,419704720,8050032,3294,171263,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",69,1.8,-337,-1.5,492839205,15.1,1711523,0.4,509644,6.8,477,16.9,24771,16.9
"US000","5","54","14","0","2025","A","",1751779,10750955,1454390668355,196976385385,3610608203,2602,135280,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23586,1.4,-30553,-0.3,73471840151,5.3,4539615864,2.4,304337802,9.2,139,5.6,7198,5.6
"US000","5","541","15","0","2025","A","",1751779,10750955,1454390668355,196976385385,3610608203,2602,135280,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23586,1.4,-30553,-0.3,73471840151,5.3,4539615864,2.4,304337802,9.2,139,5.6,7198,5.6
"US000","5","5411","16","0","2025","A","",211361,1221471,170218153057,20938220789,316291643,2680,139355,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1789,0.9,24853,2.1,11825680671,7.5,890863217,4.4,17093111,5.7,134,5.3,6988,5.3
"US000","5","54111","17","0","2025","A","",189578,1120814,161221462287,19208130572,279883195,2766,143843,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1058,0.6,21896,2.0,10951491751,7.3,784850206,4.3,13369204,5.0,136,5.2,7099,5.2
"US000","5","541110","18","0","2025","A","",189578,1120814,161221462287,19208130572,279883195,2766,143843,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1058,0.6,21896,2.0,10951491751,7.3,784850206,4.3,13369204,5.0,136,5.2,7099,5.2
"US000","5","54119","17","0","2025","A","",21784,100657,8996690770,1730090217,36408448,1719,89379,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",732,3.5,2957,3.0,874188920,10.8,106013011,6.5,3723907,11.4,120,7.5,6242,7.5
"US000","5","541191","18","0","2025","A","",10011,56612,4459618799,987740981,22068574,1515,78775,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-105,-1.0,402,0.7,277051542,6.6,31950862,3.3,1951130,9.7,84,5.9,4365,5.9
"US000","5","541199","18","0","2025","A","",11772,44045,4537071971,742349236,14339874,1981,103010,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",836,7.6,2555,6.2,597137378,15.2,74062149,11.1,1772777,14.1,155,8.5,8050,8.5
"US000","5","5412","16","0","2025","A","",186990,1129093,116928252462,20381901295,377006524,1992,103559,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1641,0.9,-27703,-2.4,3198977082,2.8,156919775,0.8,21091009,5.9,101,5.3,5245,5.3
"US000","5","54121","17","0","2025","A","",186990,1129093,116928252462,20381901295,377006524,1992,103559,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1641,0.9,-27703,-2.4,3198977082,2.8,156919775,0.8,21091009,5.9,101,5.3,5245,5.3
"US000","5","541211","18","0","2025","A","",62904,526519,64161807315,9708110810,143180475,2343,121860,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-273,-0.4,-13371,-2.5,705310687,1.1,-23000679,-0.2,11611773,8.8,83,3.7,4324,3.7
"US000","5","541213","18","0","2025","A","",37505,99127,5766147025,1689521894,60203383,1119,58169,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-110,-0.3,-89,-0.1,322880725,5.9,75273317,4.7,3886571,6.9,64,6.1,3306,6.0
"US000","5","541214","18","0","2025","A","",12937,216628,22953384590,4015730792,95208901,2038,105958,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-212,-1.6,-13673,-5.9,850751968,3.8,-81771225,-2.0,1852999,2.0,192,10.4,9985,10.4
"US000","5","541219","18","0","2025","A","",73645,286819,24046913532,4968537799,78413765,1612,83840,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2237,3.1,-570,-0.2,1320033702,5.8,186418362,3.9,3739666,5.0,91,6.0,4759,6.0
"US000","5","5413","16","0","2025","A","",174452,1721388,205769534513,32267072231,532764942,2299,119537,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2449,1.4,29965,1.8,11727416688,6.0,1291780406,4.2,27234799,5.4,93,4.2,4816,4.2
"US000","5","54131","17","0","2025","A","",29991,201705,22344792938,3753232461,59771976,2130,110780,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",136,0.5,-1991,-1.0,518565085,2.4,16464669,0.4,4782623,8.7,69,3.3,3629,3.4
"US000","5","541310","18","0","2025","A","",29991,201705,22344792938,3753232461,59771976,2130,110780,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",136,0.5,-1991,-1.0,518565085,2.4,16464669,0.4,4782623,8.7,69,3.3,3629,3.4
"US000","5","54132","17","0","2025","A","",7492,34425,2727215706,598250493,12568925,1523,79221,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-100,-1.3,-163,-0.5,73417635,2.8,4831463,0.8,235603,1.9,48,3.3,2495,3.3
"US000","5","541320","18","0","2025","A","",7492,34425,2727215706,598250493,12568925,1523,79221,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-100,-1.3,-163,-0.5,73417635,2.8,4831463,0.8,235603,1.9,48,3.3,2495,3.3
"US000","5","54133","17","0","2025","A","",102344,1202400,154448054115,22806558750,364918811,2470,128450,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2576,2.6,31411,2.7,10248388541,7.1,1124090395,5.2,17466010,5.0,102,4.3,5307,4.3
"US000","5","541330","18","0","2025","A","",102344,1202400,154448054115,22806558750,364918811,2470,128450,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2576,2.6,31411,2.7,10248388541,7.1,1124090395,5.2,17466010,5.0,102,4.3,5307,4.3
"US000","5","54134","17","0","2025","A","",3621,9383,709574622,169599944,2600967,1454,75623,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,1.1,-107,-1.1,16287121,2.3,3774911,2.3,104215,4.2,49,3.5,2566,3.5
"US000","5","541340","18","0","2025","A","",3621,9383,709574622,169599944,2600967,1454,75623,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,1.1,-107,-1.1,16287121,2.3,3774911,2.3,104215,4.2,49,3.5,2566,3.5
